event-id,visible,timestamp,location-long,location-lat,argos:lc,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
12050623185,true,2012-08-04 19:09:00.000,-97.154,73.973,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623186,true,2012-08-04 23:40:00.000,-97.472,73.954,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623187,true,2012-08-04 23:48:00.000,-97.498,73.959,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623188,true,2012-08-04 23:48:00.000,-97.523,73.954,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623189,true,2012-08-04 23:52:00.000,-97.402,73.97,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623190,true,2012-08-05 00:07:00.000,-97.765,74.043,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623191,true,2012-08-05 00:12:00.000,-97.597,73.969,"0","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623192,true,2012-08-05 10:01:00.000,-97.842,73.931,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623193,true,2012-08-05 10:08:00.000,-97.856,73.929,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623194,true,2012-08-05 10:27:00.000,-97.888,73.926,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623195,true,2012-08-05 14:59:00.000,-98.164,73.844,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623196,true,2012-08-05 15:08:00.000,-98.176,73.838,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623197,true,2012-08-05 15:12:00.000,-98.182,73.845,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623198,true,2012-08-05 15:14:00.000,-98.189,73.843,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623199,true,2012-08-05 15:26:00.000,-98.171,73.841,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623200,true,2012-08-05 15:27:00.000,-98.17,73.839,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623201,true,2012-08-05 15:27:00.000,-98.184,73.838,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623202,true,2012-08-05 20:03:00.000,-98.366,73.816,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623203,true,2012-08-05 20:10:00.000,-98.391,73.809,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623204,true,2012-08-05 20:12:00.000,-98.404,73.811,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623205,true,2012-08-05 20:13:00.000,-98.404,73.812,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623206,true,2012-08-05 20:25:00.000,-98.449,73.801,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623207,true,2012-08-05 20:31:00.000,-98.422,73.813,"3","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623208,true,2012-08-06 01:08:00.000,-98.65,73.844,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623209,true,2012-08-06 01:10:00.000,-98.682,73.845,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623210,true,2012-08-06 01:16:00.000,-98.655,73.843,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623211,true,2012-08-06 01:16:00.000,-98.655,73.844,"1","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623212,true,2012-08-06 01:28:00.000,-98.689,73.837,"2","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623213,true,2012-08-06 06:10:00.000,-98.693,73.837,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623214,true,2012-08-06 06:23:00.000,-98.693,73.837,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623215,true,2012-08-06 06:24:00.000,-98.689,73.846,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623216,true,2012-08-06 06:53:00.000,-98.683,73.842,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623217,true,2012-08-06 10:03:00.000,-98.7,73.84,"B","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
12050623218,true,2012-08-06 10:13:00.000,-99.177,73.923,"A","argos-doppler-shift","Pusa hispida","107832","107832","Ringed Seals Resolute"
